active_zone,faCoordinateX,faCoordinateY,faCoordinateZ,nearest_neighbor_distance,distance_to_presynaptic,distance_to_postsynaptic,distance_to_fusion_point,distance_to_active_zone_center,aunp_cluster
0,329.917296,624.393603,111.859834,6.927957842377322,4.035139876737823,22.42854962005907,68.20443359322017,83.4902897571329,0
0,506.983358,433.664574,109.393376,5.612527739686346,6.377129827222106,20.945147570033615,41.0973525550549,191.57112655709102,1
0,286.553177,633.170175,162.162212,6.374884542292176,5.667721703895017,23.277423317172023,31.71223225604135,110.68379896955948,0
0,318.068262,568.373568,188.198966,6.193710050403095,5.360896819080333,21.13333762684299,47.51814560785078,64.91928260819354,3
0,250.852129,642.756516,189.207696,12.578120440699568,3.6198775295853105,27.1424247572029,15.986168502421979,149.51199164409033,0
0,519.721687,416.094566,104.397616,8.497678880888056,5.9310983074781145,23.740613076565698,44.27475932865311,213.4648282740687,1
0,407.767945,516.232023,132.721158,6.217409015444145,4.956302209472549,21.549156786702664,33.88969137237659,61.10425162104054,1
0,334.151513,585.606676,149.151607,6.977292221867873,3.59266718700324,20.507216475913765,46.556569249514666,42.98404403845338,0
0,377.29909,545.851416,135.343307,6.487012848869711,4.328661702324195,21.88845673546036,68.21710404150586,21.773325010845724,1
0,477.841078,426.004715,146.974731,6.867939419418391,3.5876930575237647,21.789965912582506,24.6554267069867,173.09994270091482,1
0,325.159391,615.189973,140.123012,6.292149864326535,7.286731124113192,20.486534923435087,42.16578702392914,70.5811098263236,0
0,267.846307,669.657849,141.141179,7.310464455772094,5.008717636059501,19.288304067456696,20.795941156264064,148.98322453129506,0
0,496.423024,445.870888,110.438191,6.124064104090851,5.996589993490493,21.585228285946375,46.71068167672664,175.68676435250416,1
0,280.369182,653.994084,142.814971,6.033216908194599,3.749151688996267,21.697866939983772,39.51910599793688,128.93595263349766,0
0,364.864658,533.434637,170.104244,6.685817438180472,4.526143381933173,21.945655622231207,41.30695668643379,34.83532328491381,1
0,435.513912,474.781201,148.138831,9.583409293520873,5.69752845326172,20.401903130779594,30.283239344680254,108.57903727840716,1
0,345.103413,619.509106,99.16315,6.465546736309177,6.1907443057506555,19.627670642541688,85.48955420329685,80.70418350974978,0
0,461.082522,432.033819,160.136326,5.951177425265842,4.998766224786843,20.92459709318447,17.373159224475987,158.54361358224966,1
0,390.871805,532.060692,135.253355,7.258560627796417,4.9406712783429025,21.545275754508168,50.60431745854721,38.4906098584864,1
0,465.821717,443.855474,141.985642,7.8492868561744045,3.531954165862417,22.36784732414838,27.59772150446308,151.8195652059227,1
0,487.005009,429.337175,136.917037,8.050527738850658,5.1304357642600396,20.881378109746187,22.02802515102553,176.89612307327386,1
0,315.069703,636.889752,117.872003,6.574469184821203,3.435037274361619,22.83654179923782,62.44006992105195,98.46062098046829,0
0,341.483859,604.844441,118.151428,7.881150247638587,3.5862166598804324,22.239804832196512,67.13867816278089,60.51752633061296,0
0,383.784307,467.270163,206.346836,5.475770674140939,3.95351577784095,29.202816625961443,65.7918792500695,110.66853480983468,1
0,450.638555,458.276203,145.6086,8.903116382546596,3.819707931765944,21.685594801904948,26.330032976353685,130.93859024379086,1
0,457.567917,443.343105,152.637034,8.578601557625252,4.674922685993132,21.519278610019374,16.056942983754002,146.9949712246062,1
0,208.133695,762.535627,131.340683,6.470165114030884,10.887562651566343,22.763694466942873,94.71302578175987,258.78643966748047,4
0,461.068205,482.93725,105.443791,10.022524962182588,3.178249188315561,23.89037484273701,68.48163111973835,128.01530533828827,5
0,366.819423,523.022386,180.134012,6.484699120845462,5.448193992088707,21.96913036380393,34.44878624366267,49.01515147394486,1
0,379.945284,542.16403,139.978194,6.487012848869711,5.264328757675377,20.891050712320762,63.07852942081045,23.291194899324992,1
0,530.995522,387.865003,133.834941,6.0024588567322725,4.8760990175568715,20.046301957295572,45.14320949516069,237.26548404415587,1
0,200.287041,726.983773,202.442919,7.842874956217493,20.134302577884423,24.77038776403896,96.15259426396574,242.95229418995663,4
0,510.582477,427.092393,112.668461,7.843381415479742,6.958156873691327,20.134213593733364,36.79862105486761,197.91278150660182,1
0,448.356911,463.385478,152.533547,5.517322179729406,9.299398828028224,16.536488124624977,28.596464419396455,125.53272853948022,1
0,319.48728,621.442025,143.689984,5.598978799127045,8.51158668563865,18.446742671007637,38.539097931428536,78.6309534701775,0
