tomogram_name,set_name,timestamp,vesicle_index,vesicle_file_name,vesicle_center_x,vesicle_center_y,vesicle_center_z,vesicle_radius_nm,vesicle_diameter_nm,vesicle_volume_nm3,vesicle_point_count,closest_presynaptic_membrane,distance_to_active_zone_nm,within_10nm,average_signal,scaled_signal,sphericity_volume,sphericity_fit_quality,mean_distance_to_center,std_distance_to_center,combined_sphericity
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,88,synapticvesicles_261.txt,423.091023933954,208.30564480591187,165.35089654646313,20.608585986303577,41.217171972607154,36663.43850791425,7956,presynatpticmembranes_1,146.0901101683878,False,0.0105915972962975,0.9967749919716382,0.9967442087144396,0.9726599265249528,20.60858586159466,0.5634402516728177,0.9895189240575936
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,89,synapticvesicles_26.txt,233.5798839934196,513.5866438012506,153.7099576719903,20.49722428628329,40.99444857256658,36072.29460568304,7870,presynatpticmembranes_1,73.65688828308292,False,0.0106265824288129,1.0000674420343294,0.997630808076834,0.97671123134214,20.49722422405742,0.4773551130823579,0.9913549350564256
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,90,synapticvesicles_54.txt,172.83139351996863,631.1403401717745,95.85959737992523,20.459682662530028,40.919365325060056,35874.453126673936,10570,presynatpticmembranes_1,74.62190262134008,False,0.0105957677587866,0.9971674741060912,0.9479941788033546,0.8698216581881187,20.45968290835889,2.6634075950070484,0.9245424226187836
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,91,synapticvesicles_200.txt,245.02380178400065,286.99916918417017,166.16599107025613,20.39653776046231,40.79307552092462,35543.318278011895,7766,presynatpticmembranes_1,195.23818054696972,False,0.0106129217892885,0.9987818395447898,0.997670849056477,0.9812614733542124,20.3965377655502,0.3822010664015765,0.9927480363457974
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,92,synapticvesicles_184.txt,310.7704211464899,158.36961431583896,121.21145195395988,20.35339369825565,40.7067873965113,35318.24453487718,7654,presynatpticmembranes_1,257.493477089879,False,0.0106489872559905,1.0021759598343605,0.9956901303356732,0.9770006991383908,20.353393701530266,0.4681138252962736,0.9900833009764884
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,93,synapticvesicles_245.txt,372.85866452702334,262.4403346693366,171.09720948873564,20.341541069562155,40.68308213912431,35256.57860598376,7736,presynatpticmembranes_1,127.9456874634286,False,0.0106410011649131,1.0014243889761791,0.9975903625328104,0.9785808886682344,20.341541073028864,0.4356977329028892,0.9918875203734374
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,94,synapticvesicles_180.txt,285.32051040897846,102.72339326541064,140.4537742933319,20.32624817256658,40.65249634513316,35177.12002865773,7728,presynatpticmembranes_1,310.7449459987988,False,0.0106137869879603,0.9988632633730404,0.9974408747326388,0.9794283054721568,20.32624817810737,0.4181453684171548,0.9920371039544942
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,95,synapticvesicles_16.txt,212.06282223434636,489.2050347210129,108.3425690231836,20.32151884967515,40.6430376993503,35152.57168320217,7668,presynatpticmembranes_1,123.77984505430982,False,0.0105836940929293,0.9960312216739676,0.9960457545554238,0.9725886208320276,20.321518854785975,0.5570408585976361,0.9890086144384048
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,96,synapticvesicles_57.txt,202.83082134326116,595.0457027231455,201.95628598421112,20.29021843848568,40.58043687697136,34990.38950169629,12796,presynatpticmembranes_1,27.50325656960581,False,0.0106045622378587,0.9979951223409372,0.9802667645640584,0.8660780825395376,20.290218413894404,2.717304955680323,0.946010159956702
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,97,synapticvesicles_114.txt,211.87058408819016,242.30601349371543,208.27107424251835,20.25124994893703,40.50249989787406,34789.17349398567,7610,presynatpticmembranes_1,245.2941590654177,False,0.0106393136084079,1.001265573070054,0.9950019328187124,0.972983127279395,20.251249958535645,0.5471254425629152,0.9883962911569172
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,98,synapticvesicles_146.txt,155.17125796662404,158.1453773328747,202.30903196934236,20.241744191651662,40.48348838330333,34740.207296136374,7620,presynatpticmembranes_1,342.02320522109187,False,0.0105859646573662,0.9962449044439088,0.9970831582063238,0.9804315213523525,20.24174419684485,0.3961001391071047,0.9920876671501322
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,99,synapticvesicles_64.txt,380.983664902388,298.3344549811769,135.31638061858766,20.205923776303244,40.41184755260649,34556.10145062684,7628,presynatpticmembranes_1,109.84191624110342,False,0.0106394942849874,1.001282576539032,0.9972669784546714,0.9748017665369562,20.20592378260152,0.5091535848104625,0.9905274148793568
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,100,synapticvesicles_152.txt,238.8187535668062,93.27498175186396,127.6629807231772,20.16869770301445,40.3373954060289,34365.4613970908,7624,presynatpticmembranes_1,345.9811806365837,False,0.0106481984257698,1.002101723039389,0.9962738111812528,0.974761141359165,20.1686977090942,0.50903491044956,0.9898200102346264
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,101,synapticvesicles_77.txt,485.9473002383901,315.285317657041,180.44622662076583,20.11115161260575,40.2223032252115,34072.14140387332,7550,presynatpticmembranes_1,22.18637282620446,False,0.0106444787234067,1.0017516619306337,0.9969221971292902,0.9733324315966926,20.111151607303228,0.5363155111570441,0.9898452674695108
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,102,synapticvesicles_31.txt,171.60244927043848,551.474990158066,92.48693708236304,20.02823506035546,40.05647012071092,33652.446988573094,7970,presynatpticmembranes_1,122.06631270106358,False,0.0106378700584173,1.0011297206117238,0.8903177631406738,0.8753546504349664,20.028236099949133,2.496426489849185,0.8858288293289615
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,103,synapticvesicles_169.txt,216.6182259966126,185.2984292116389,128.33019785765242,19.87874726764745,39.7574945352949,32904.52653408946,7326,presynatpticmembranes_1,290.64159913011747,False,0.010639133863151,1.001248657247823,0.9960562684722568,0.9739585266337216,19.87874727363636,0.5176718676813786,0.9894269459206962
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,104,synapticvesicles_149.txt,189.13554690026012,82.89101254121199,133.4642731915594,19.790781664952377,39.58156332990475,32469.63840429874,13878,presynatpticmembranes_1,379.9452659875933,False,0.010654610581696,1.0027051708946166,0.9935030319983588,0.8687000426787741,19.79078165516616,2.5985287866770164,0.9560621352024834
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,105,synapticvesicles_86.txt,74.72594148893954,470.13663679256325,144.76676510642008,19.445647014328696,38.89129402865739,30800.360753818804,13132,presynatpticmembranes_1,213.92510485419783,False,0.0106354337185621,1.0009004367207617,0.9938706183490164,0.8681992768417942,19.445647001302795,2.562950337050905,0.9561692158968498
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,106,synapticvesicles_51.txt,125.46010854752804,550.1126463747523,180.21311300851684,19.410169111391244,38.82033822278249,30632.08559652424,13012,presynatpticmembranes_1,117.58422216036432,False,0.0106363492086529,1.0009865934733668,0.9943988536592328,0.8576689308823295,19.410169123756614,2.762670123139076,0.953379876826162
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,107,synapticvesicles_196.txt,236.78165542487287,269.15030352404256,112.29154993059802,19.364655741746287,38.72931148349257,30417.11020331972,11998,presynatpticmembranes_1,228.4635851088381,False,0.0106439404189586,1.001701002110689,0.9796649317101712,0.8677159738949872,19.364655683432925,2.561634617941826,0.946080244365616
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,108,synapticvesicles_270.txt,520.2196395766131,199.45985851142024,143.3334024502843,19.27673000294554,38.55346000589108,30004.6595142448,12834,presynatpticmembranes_1,136.58186998228865,False,0.0106592876836657,1.0031453328596065,0.9933158600165918,0.8702173442249412,19.27673000906972,2.501785215235841,0.9563863052790966
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,109,synapticvesicles_8.txt,252.0803874040442,344.2628903266771,205.4310609722859,19.270085884859107,38.54017176971821,29973.645053198907,13058,presynatpticmembranes_1,145.65223274348065,False,0.01062623411417,1.0000346621508356,0.9954145691172974,0.8642668751193388,19.27008337959955,2.615588633823941,0.9560702609179098
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,110,synapticvesicles_222.txt,370.9907026523589,91.790468020846,134.59991903941437,19.16913071724928,38.33826143449856,29505.01678566277,6852,presynatpticmembranes_1,277.9867974860014,False,0.0106475194916129,1.0020378285606002,0.9955124420617248,0.9761671744125774,19.169130720848948,0.456854549132497,0.9897088617669806
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,111,synapticvesicles_89.txt,141.6540015135586,433.88731180014014,125.05366904253762,19.054878922772865,38.10975784554573,28980.5878092364,6776,presynatpticmembranes_1,196.6285965955524,False,0.0106554236263036,1.002781686505018,0.996336846626602,0.9751054239009008,19.054878925115016,0.4743631334603975,0.9899674198088916
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,112,synapticvesicles_115.txt,203.7038719087106,259.75003893610415,153.3268999998377,19.051227862616532,38.10245572523307,28963.932295884228,6774,presynatpticmembranes_1,246.930324579697,False,0.0106531968340277,1.0025721231322005,0.9970111008093064,0.9805902439758456,19.05122786779126,0.3697796848743988,0.992084843759268
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,113,synapticvesicles_44.txt,296.7717437155455,404.03750958049,151.50802072850095,18.971842941241004,37.94368588248201,28603.36785072543,6738,presynatpticmembranes_1,92.6362477752524,False,0.0107085397467017,1.0077804434443358,0.9978153523445004,0.9782777276727976,18.971842950684632,0.4121115391236838,0.9919540649429894
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,114,synapticvesicles_90.txt,105.8053002318702,461.407383067537,188.13049553133428,18.94302769093999,37.88605538187998,28473.233631823896,6624,presynatpticmembranes_1,196.10210215300756,False,0.01066698692739,1.003869908519616,0.9966658604058524,0.9785534988725358,18.943027611871184,0.4062616630355807,0.9912321519458572
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,115,synapticvesicles_125.txt,203.0131848010954,304.12405396496365,162.02663690396264,18.87765332815476,37.75530665630952,28179.45753025508,6654,presynatpticmembranes_1,217.05036207721105,False,0.0107038617134094,1.0073401938325988,0.9976640104554648,0.9786611772409765,18.877653334006617,0.4028268986006575,0.9919631604911184
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,116,synapticvesicles_258.txt,412.7156035385537,250.944769643056,188.3103839346059,18.85833632479403,37.71667264958806,28093.040138502307,6652,presynatpticmembranes_1,113.13903206175372,False,0.0107136024162173,1.0082568911627117,0.9977397306326312,0.9797684051138034,18.858336329708845,0.3815342208503137,0.9923483329769828
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,117,synapticvesicles_82.txt,110.70998805346426,405.1381943641152,104.1783661418382,18.82304285306888,37.64608570613776,27935.60634486849,9634,presynatpticmembranes_1,241.96807709363156,False,0.0106968665495514,1.0066818791135552,0.9478629963042884,0.8624509712756395,18.823042901002545,2.5890912686698684,0.9222393887956936
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,118,synapticvesicles_186.txt,295.2200508536293,147.63658793314778,172.1290260215288,18.72263519672818,37.44527039345636,27490.93653804576,6514,presynatpticmembranes_1,264.85569223938967,False,0.0106757720932364,1.004696680286989,0.99665480610208,0.9775458225299994,18.72263520219452,0.4204013735361547,0.9909221110304558
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,119,synapticvesicles_127.txt,232.397317533004,299.8226401437644,214.9470879022164,18.62711689702968,37.25423379405936,27072.32340455312,7256,presynatpticmembranes_1,190.76154102541437,False,0.0107218092307448,1.0090292343000054,0.8935605605365836,0.8655219840707402,18.62711686662244,2.5049377187058366,0.8851489875968306
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,120,synapticvesicles_50.txt,92.0811378028599,573.9805993480988,148.67206266422818,18.614167559242933,37.228335118485866,27015.90162850725,10826,presynatpticmembranes_1,136.09289608010036,False,0.0107167353853583,1.0085517348206616,0.9857121855457648,0.8600821793714483,18.614167443030578,2.604453741443779,0.9480231836934698
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,121,synapticvesicles_209.txt,340.0819706278984,261.4790860611357,220.17754020783863,18.548274885217204,37.09654977043441,26730.01360691741,3230,presynatpticmembranes_1,143.36988161763043,False,0.010701379738748,1.0071066152510184,0.8400074566762381,0.9159507727459694,18.548275212769063,1.558968198528331,0.8627904514971574
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,122,synapticvesicles_135.txt,131.45811710268418,167.10798686184415,113.03599834021368,18.54583287019001,37.09166574038002,26719.457395882244,10642,presynatpticmembranes_1,367.8803910617656,False,0.0107098165899515,1.0079006071348977,0.9759512399055924,0.86284927534077,18.54583286884828,2.5435744173715067,0.9420206505361456
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,123,synapticvesicles_192.txt,191.488041258198,213.95729156300015,166.39395005985818,18.537836822077843,37.075673644155685,26684.911959249526,6402,presynatpticmembranes_1,283.7659109080225,False,0.0107274604961276,1.0095610747626809,0.997204691085531,0.9818235454092066,18.53783682673434,0.336952149292674,0.9925903473826336
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,124,synapticvesicles_255.txt,472.3957890683128,206.70763789395463,144.78010298484702,18.515059701508548,37.030119403017096,26586.670891209884,12202,presynatpticmembranes_1,135.43696275006766,False,0.010729357600212,1.0097396111869508,0.9967790101594016,0.8665852266328606,18.51505976067109,2.4701825018489743,0.9577208751014392
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,125,synapticvesicles_205.txt,279.8358359233088,255.1926771503942,165.93309821472366,18.49648507731045,36.99297015462089,26506.73453108367,6418,presynatpticmembranes_1,191.2061136312896,False,0.0107219638302922,1.0090437836600588,0.9975881963565746,0.9761728386863536,18.49648508305766,0.4407187338094667,0.9911635890555084
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,126,synapticvesicles_145.txt,173.8758623573421,191.07183282584396,111.11476850268178,18.285151803501027,36.57030360700205,25608.51056681548,9964,presynatpticmembranes_1,322.63947911683704,False,0.0107414852827787,1.0108809471304183,0.959867970928854,0.8529270987412947,18.285151458020543,2.689250274885926,0.927785709272586
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,127,synapticvesicles_148.txt,170.1129421834966,126.62532434042724,116.8231300432658,18.221462869255788,36.442925738511576,25341.85084690438,11576,presynatpticmembranes_1,364.9844901158693,False,0.0107591738924384,1.012545621802073,0.992239571958868,0.8561162061686723,18.221462864904943,2.621773206159176,0.9514025622218092
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,128,synapticvesicles_243.txt,377.37827791263896,169.48714647003828,226.51540899849283,18.16918803502631,36.33837607005262,25124.36926509315,2140,presynatpticmembranes_1,222.1140705061982,False,0.0107865678146481,1.0151236632274423,0.8333101083323696,0.9031704083316452,18.16918800601601,1.7593150555681012,0.8542681983321523
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,129,synapticvesicles_195.txt,81.33327845959359,156.79532703290897,113.5110784173376,18.13680649496717,36.27361298993434,24990.27686522045,11496,presynatpticmembranes_1,409.93492709858407,False,0.0107636665925383,1.0129684297110952,0.9906467932706244,0.8532086072614056,18.136806514591363,2.66232708810728,0.9494153374678588
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,130,synapticvesicles_101.txt,86.27848987134621,335.7431328863243,111.71909449811638,18.05296052301154,36.10592104602308,24645.28851666468,10842,presynatpticmembranes_1,299.37276239410244,False,0.0107818720862269,1.0146817483275063,0.9858837333405563,0.8548110980975028,18.052960487235232,2.6210895092308544,0.9465619427676404
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,131,synapticvesicles_121.txt,152.14048247771052,325.1428743933849,172.1362041316296,17.979797606480513,35.95959521296103,24346.86263050252,6012,presynatpticmembranes_1,245.45565905579647,False,0.0108099281787872,1.017322106590213,0.9960293426354518,0.9750008840304366,17.97979761151393,0.4494790455995148,0.9897208050539472
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,132,synapticvesicles_238.txt,397.21329891906566,256.8589234484208,109.73894362133316,17.88711165264459,35.77422330528918,23972.27565637632,5014,presynatpticmembranes_1,140.87290811606027,False,0.0107791097834706,1.0144217880749855,0.893179014064734,0.873564048413788,17.887109947588044,2.2615737673504928,0.8872945243694501
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,133,synapticvesicles_81.txt,67.85261976063063,381.3831592641201,103.81412578800392,17.685084232607,35.370168465214,23169.14498798563,7284,presynatpticmembranes_1,289.4081712937891,False,0.0108023919165134,1.0166128691109824,0.9212164370613258,0.8561383278313297,17.685084419231078,2.5442058169946797,0.901693004292327
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,134,synapticvesicles_197.txt,254.6505227022343,260.191513328042,210.8541493950699,17.62518766522785,35.2503753304557,22934.530759570625,10448,presynatpticmembranes_1,201.00487593635043,False,0.0108193410560488,1.0182079522652727,0.992421201305664,0.8502254146275016,17.62518766193248,2.6398051741784125,0.9497624653022152
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,135,synapticvesicles_137.txt,94.8633654746302,205.70298238597735,179.19037697305254,17.505739229247865,35.01147845849573,22471.391890720788,10708,presynatpticmembranes_1,358.33553783292297,False,0.0108691481873393,1.0228953003113987,0.9936222704082436,0.8548988218746107,17.505734604763127,2.540102715101526,0.9520052358481536
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,136,synapticvesicles_269.txt,501.4198584224297,241.9412169636775,125.4523111511858,17.41954062623153,34.83908125246306,22141.075007834494,5686,presynatpticmembranes_1,105.83013586321326,False,0.0108333295211195,1.0195244064098654,0.9965997346414558,0.976655053803794,17.41954064278797,0.406658239068508,0.9906163303901572
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,137,synapticvesicles_190.txt,199.1511830924568,228.11072616775803,111.37746663655273,17.16762306688568,34.33524613377136,21194.301949207795,10154,presynatpticmembranes_1,282.1572186513169,False,0.0108056012541055,1.0169148998022115,0.993732766261458,0.8531354238207015,17.167624967879043,2.5213159649126986,0.9515535635292312
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,138,synapticvesicles_260.txt,424.59466553653766,192.37076873659197,221.15006300476097,17.11515707511648,34.23031415023296,21000.57940433595,6964,presynatpticmembranes_1,160.0607163967129,False,0.0108670303598046,1.0226959916080165,0.9314800131458848,0.8642628484593197,17.115157047902553,2.323162665853692,0.9113148637399152
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,139,synapticvesicles_105.txt,96.43087701714737,316.051854789306,188.5517771614302,17.0752301733667,34.1504603467334,20853.949105154665,5428,presynatpticmembranes_1,294.42548388732337,False,0.0108412746340036,1.020272120811165,0.9943538326167216,0.9730502082684122,17.07523017836557,0.4601738970758753,0.9879627453122288
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,140,synapticvesicles_21.txt,197.9287190281092,401.9331535188601,181.2510602567916,16.932743057840927,33.865486115681854,20336.2355823618,5394,presynatpticmembranes_1,163.15927614684054,False,0.0108835259452462,1.0242483907963669,0.996824189545839,0.9800970520776572,16.932743062740144,0.3370115033601299,0.9918060483053844
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,141,synapticvesicles_220.txt,339.5349728713099,17.252399197298864,123.69007372352674,16.702701306383638,33.40540261276728,19518.604018155736,6792,presynatpticmembranes_1,359.8770288849044,False,0.0108979912474751,1.025609720075582,0.961480001190148,0.8457035349670925,16.702701290504535,2.577167765625433,0.9267470613232314
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,142,synapticvesicles_132.txt,57.54813333775165,241.7280507119385,123.19853127959809,16.622510308061834,33.24502061612367,19238.820476884022,9448,presynatpticmembranes_1,376.18439120844977,False,0.0109164305031299,1.0273450380255682,0.9897913147286423,0.8473352061590349,16.622510349988037,2.537672115700232,0.94705448215776
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,143,synapticvesicles_234.txt,382.2534993133263,121.11993309432891,215.1569659033274,16.24983775351135,32.4996755070227,17973.62584026276,9074,presynatpticmembranes_1,242.11537216992664,False,0.0109090274199843,1.026648334031203,0.9930612646954148,0.8377938475874054,16.249837746766772,2.6358236582319834,0.946481039563012
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,144,synapticvesicles_163.txt,220.960201038852,51.39497734287381,148.02930370857592,15.78376191255239,31.56752382510478,16471.007807842852,4678,presynatpticmembranes_1,390.6763926859292,False,0.0109062958508729,1.0263912661213432,0.9977073419399484,0.9805972068396837,15.783761918365082,0.3062490677937179,0.9925743014098688
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,145,synapticvesicles_237.txt,386.1681770700028,225.35616348951504,137.15203903889528,15.6709415944306,31.3418831888612,16120.328414338008,8284,presynatpticmembranes_1,160.29790257114263,False,0.0109044890850782,1.0262212314315624,0.9917449073551894,0.8444450177910399,15.67094162780968,2.437693046111588,0.9475549404859444
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,146,synapticvesicles_147.txt,137.76865916518602,90.33427423655507,127.44486651411503,15.558751320400422,31.117502640800843,15776.57867514908,8184,presynatpticmembranes_1,412.4580984601209,False,0.0109224449843168,1.0279110607196946,0.9903925469334314,0.8360165031915072,15.558751278290575,2.5513784405876963,0.944079733810854
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,147,synapticvesicles_139.txt,128.08613736402734,199.6916180457301,208.52227967004737,15.254855191973038,30.509710383946075,14870.065364643144,7094,presynatpticmembranes_1,337.9609964690752,False,0.0109045635908842,1.0262282431713472,0.9811317546282764,0.8444782016041587,15.254855077145905,2.372462495865662,0.940135688721041
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,148,synapticvesicles_102.txt,114.10386214433734,312.4060632011048,141.8701456728291,15.15661937110604,30.31323874221208,14584.637598654446,7072,presynatpticmembranes_1,290.4156138283734,False,0.0109273167327046,1.028369540854872,0.9820547252496216,0.8484903593304767,15.156619516732771,2.2963739767448663,0.941985415473878
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,149,synapticvesicles_267.txt,447.28588384699503,28.60149158477117,119.36971178381064,15.12420212540594,30.24840425081188,14491.255967137757,7552,presynatpticmembranes_1,319.84478104020656,False,0.0109020452946424,1.0259912463666216,0.991472764799276,0.811310893414735,15.124204309350668,2.8537725989443934,0.9374242033839136
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,150,synapticvesicles_268.txt,459.72919056717535,139.0079662775143,120.21898317036764,15.09631991075196,30.19263982150392,14411.25758821414,7674,presynatpticmembranes_1,211.5547415832999,False,0.0108616165816783,1.0221865010659048,0.9930622692639908,0.8298130785978823,15.096319921142292,2.5691962118806666,0.9440875120641584
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,151,synapticvesicles_75.txt,444.26472893313206,290.6347366137597,215.25119769249517,15.002372721210882,30.004745442421765,14143.876713576054,5020,presynatpticmembranes_1,66.37388222149856,False,0.0108889564871788,1.02475945897993,0.9483754384659792,0.8516444319689839,15.002374199251804,2.2256857461438617,0.9193561365168804
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,152,synapticvesicles_128.txt,36.25714466233449,331.269167559898,108.00839994374287,14.991146707479144,29.98229341495829,14112.14961780866,5796,presynatpticmembranes_1,342.7632944812363,False,0.0108984485268592,1.0256527546285112,0.9498225700275068,0.830712248186979,14.99113488920354,2.537815522519009,0.9140894734753484
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,153,synapticvesicles_227.txt,297.751992549712,26.75510420163436,144.99123211892376,14.595954360902333,29.191908721804666,13025.250954060702,7252,presynatpticmembranes_1,369.076290271322,False,0.0109054138883948,1.026308264651641,0.993540140020672,0.8275911247727096,14.59595433201162,2.5164720692510207,0.9437554354462834
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,154,synapticvesicles_138.txt,115.96600787095464,241.10971597335643,213.06346494456932,14.460927610392629,28.921855220785258,12667.096106486371,3670,presynatpticmembranes_1,320.83722996904805,False,0.0108745396137237,1.0234026873315751,0.9283807865443492,0.8510314573465618,14.460927741152402,2.1542233310161487,0.905175987785013
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,155,synapticvesicles_248.txt,380.7591545212454,229.4382562564242,219.95804167104112,14.432553043103873,28.865106086207746,12592.677936834192,2444,presynatpticmembranes_1,156.13522289431475,False,0.0109168756753206,1.027386933170782,0.8704304837968948,0.8467165537351485,14.4325530573204,2.2122714710263898,0.8633163047783708
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,156,synapticvesicles_84.txt,35.44541080385238,431.61212438736686,105.3837343432685,14.358287314634277,28.716574629268557,12399.281724516006,6394,presynatpticmembranes_1,282.96430618039136,False,0.0108755584806203,1.0234985728731318,0.984496551699264,0.8207182924641026,14.358287270992545,2.5741782592344835,0.9353630739287154
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,157,synapticvesicles_171.txt,263.60871899533055,185.40854742500875,115.53413931162476,14.3113624670382,28.6227249340764,12278.11094358586,5552,presynatpticmembranes_1,267.5046581590745,False,0.0108917905017733,1.0250261680319936,0.9610449689704186,0.8551462795081003,14.311362444627484,2.07305409541234,0.929275362131723
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,158,synapticvesicles_242.txt,370.962251822971,145.96770841875932,185.75841609509524,14.07331096117044,28.14662192234088,11675.553034058272,6134,presynatpticmembranes_1,227.16931896574985,False,0.0108583038672804,1.021874741585724,0.9846144743596672,0.8453845556052987,14.073315354608145,2.1759519076595115,0.9428454987333564
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,159,synapticvesicles_178.txt,249.8916152553145,150.43537487933548,217.83354412719655,13.812884596404707,27.62576919280941,11039.305687440232,4038,presynatpticmembranes_1,287.093348291524,False,0.0108541417866945,1.0214830482719963,0.9135130468259453,0.8594377229327033,13.812884647270437,1.941570518888237,0.8972904496579727
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,160,synapticvesicles_120.txt,203.9017827006652,311.81424476678734,111.37350791082731,13.79632247118441,27.59264494236882,10999.643756268171,1746,presynatpticmembranes_1,231.3509662717275,False,0.010923508554697,1.0280111533051224,0.8648227538320029,0.8675850305270836,13.79632016546256,1.8268393135483063,0.865651436840527
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,161,synapticvesicles_136.txt,62.96991501768144,213.015182379158,155.141459609909,13.234101924803529,26.468203849607058,9708.944861059192,3150,presynatpticmembranes_1,390.18163704296376,False,0.0108924433588981,1.025087608401858,0.9239930532753692,0.8429868816028983,13.234102012614311,2.077927626185933,0.8996912017736278
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,162,synapticvesicles_140.txt,128.51135818516366,246.35819430079428,163.85388639634257,12.916150365083263,25.832300730166526,9025.845311073372,2294,presynatpticmembranes_1,314.6371359124345,False,0.0109501434490084,1.030517762631434,0.9078746317896806,0.8654449868309979,12.91614988821322,1.737932718301335,0.8951457383020758
20241030_AMmilled12-1_15,15F1,2025-07-10 22:11:45,163,synapticvesicles_131.txt,88.76722531461483,370.8377128220648,154.02900658949412,11.95997284525962,23.91994569051924,7166.03937445677,1584,presynatpticmembranes_1,277.7450077885109,False,0.010874068364501,1.0233583380774365,0.8609349261783736,0.8462217199682607,11.959973431967152,1.8391841435932064,0.8565209643153398
